,Date,priceUSD
0,2010/07/17,0.0495
1,2010/07/18,0.0726
2,2010/07/19,0.0859
3,2010/07/20,0.0783
4,2010/07/21,0.0767
5,2010/07/22,0.0649
6,2010/07/23,0.0566
7,2010/07/24,0.0581
8,2010/07/25,0.053
9,2010/07/26,0.053
10,2010/07/27,0.058
11,2010/07/28,0.0595
12,2010/07/29,0.0648
13,2010/07/30,0.0663
14,2010/07/31,0.0664
15,2010/08/01,0.0611
16,2010/08/02,0.0613
17,2010/08/03,0.06
18,2010/08/04,0.0597
19,2010/08/05,0.0596
20,2010/08/06,0.0622
21,2010/08/07,0.0599
22,2010/08/08,0.06
23,2010/08/09,0.066
24,2010/08/10,0.069
25,2010/08/11,0.0635
26,2010/08/12,0.069
27,2010/08/13,0.0655
28,2010/08/14,0.0663
29,2010/08/15,0.0661
30,2010/08/16,0.0643
31,2010/08/17,0.0678
32,2010/08/18,0.069
33,2010/08/19,0.0673
34,2010/08/20,0.0661
35,2010/08/21,0.066
36,2010/08/22,0.0655
37,2010/08/23,0.0655
38,2010/08/24,0.065
39,2010/08/25,0.0656
40,2010/08/26,0.0644
41,2010/08/27,0.0645
42,2010/08/28,0.0646
43,2010/08/29,0.0644
44,2010/08/30,0.0648
45,2010/08/31,0.0621
46,2010/09/01,0.0625
47,2010/09/02,0.0622
48,2010/09/03,0.0609
49,2010/09/04,0.0618
50,2010/09/05,0.062
51,2010/09/06,0.0622
52,2010/09/07,0.0613
53,2010/09/08,0.0615
54,2010/09/09,0.0611
55,2010/09/10,0.0614
56,2010/09/11,0.0628
57,2010/09/12,0.0618
58,2010/09/13,0.0621
59,2010/09/14,0.062
60,2010/09/15,0.0615
61,2010/09/16,0.0619
62,2010/09/17,0.0599
63,2010/09/18,0.06
64,2010/09/19,0.0618
65,2010/09/20,0.0621
66,2010/09/21,0.0629
67,2010/09/22,0.0623
68,2010/09/23,0.0622
69,2010/09/24,0.0621
70,2010/09/25,0.0621
71,2010/09/26,0.062
72,2010/09/27,0.0621
73,2010/09/28,0.0619
74,2010/09/29,0.062
75,2010/09/30,0.0618
76,2010/10/01,0.0619
77,2010/10/02,0.0616
78,2010/10/03,0.0613
79,2010/10/04,0.0612
80,2010/10/05,0.0614
81,2010/10/06,0.0622
82,2010/10/07,0.0651
83,2010/10/08,0.0769
84,2010/10/09,0.0884
85,2010/10/10,0.0948
86,2010/10/11,0.093
87,2010/10/12,0.0945
88,2010/10/13,0.0985
89,2010/10/14,0.103
90,2010/10/15,0.103
91,2010/10/16,0.101
92,2010/10/17,0.102
93,2010/10/18,0.103
94,2010/10/19,0.0985
95,2010/10/20,0.0995
96,2010/10/21,0.102
97,2010/10/22,0.105
98,2010/10/23,0.107
99,2010/10/24,0.112
100,2010/10/25,0.111
101,2010/10/26,0.142
102,2010/10/27,0.169
103,2010/10/28,0.179
104,2010/10/29,0.185
105,2010/10/30,0.193
106,2010/10/31,0.193
107,2010/11/01,0.194
108,2010/11/02,0.193
109,2010/11/03,0.193
110,2010/11/04,0.214
111,2010/11/05,0.235
112,2010/11/06,0.326
113,2010/11/07,0.405
114,2010/11/08,0.294
115,2010/11/09,0.237
116,2010/11/10,0.225
117,2010/11/11,0.227
118,2010/11/12,0.249
119,2010/11/13,0.282
120,2010/11/14,0.278
121,2010/11/15,0.274
122,2010/11/16,0.246
123,2010/11/17,0.226
124,2010/11/18,0.245
125,2010/11/19,0.274
126,2010/11/20,0.282
127,2010/11/21,0.277
128,2010/11/22,0.28
129,2010/11/23,0.283
130,2010/11/24,0.283
131,2010/11/25,0.281
132,2010/11/26,0.282
133,2010/11/27,0.284
134,2010/11/28,0.277
135,2010/11/29,0.254
136,2010/11/30,0.219
137,2010/12/01,0.219
138,2010/12/02,0.242
139,2010/12/03,0.251
140,2010/12/04,0.23
141,2010/12/05,0.205
142,2010/12/06,0.215
143,2010/12/07,0.213
144,2010/12/08,0.239
145,2010/12/09,0.213
146,2010/12/10,0.202
147,2010/12/11,0.216
148,2010/12/12,0.214
149,2010/12/13,0.22
150,2010/12/14,0.238
151,2010/12/15,0.242
152,2010/12/16,0.244
153,2010/12/17,0.245
154,2010/12/18,0.245
155,2010/12/19,0.244
156,2010/12/20,0.254
157,2010/12/21,0.25
158,2010/12/22,0.247
159,2010/12/23,0.249
160,2010/12/24,0.249
161,2010/12/25,0.249
162,2010/12/26,0.257
163,2010/12/27,0.258
164,2010/12/28,0.272
165,2010/12/29,0.286
166,2010/12/30,0.296
167,2010/12/31,0.3
168,2011/01/01,0.296
169,2011/01/02,0.297
170,2011/01/03,0.293
171,2011/01/04,0.297
172,2011/01/05,0.294
173,2011/01/06,0.299
174,2011/01/07,0.309
175,2011/01/08,0.316
176,2011/01/09,0.323
177,2011/01/10,0.325
178,2011/01/11,0.327
179,2011/01/12,0.323
180,2011/01/13,0.318
181,2011/01/14,0.359
182,2011/01/15,0.393
183,2011/01/16,0.393
184,2011/01/17,0.368
185,2011/01/18,0.331
186,2011/01/19,0.313
187,2011/01/20,0.351
188,2011/01/21,0.405
189,2011/01/22,0.427
190,2011/01/23,0.443
191,2011/01/24,0.431
192,2011/01/25,0.415
193,2011/01/26,0.414
194,2011/01/27,0.415
195,2011/01/28,0.434
196,2011/01/29,0.442
197,2011/01/30,0.462
198,2011/01/31,0.5
199,2011/02/01,0.626
200,2011/02/02,0.713
201,2011/02/03,0.706
202,2011/02/04,0.766
203,2011/02/05,0.88
204,2011/02/06,0.91
205,2011/02/07,0.895
206,2011/02/08,0.904
207,2011/02/09,0.998
208,2011/02/10,1.03
209,2011/02/11,1.025
210,2011/02/12,1.045
211,2011/02/13,1.051
212,2011/02/14,1.055
213,2011/02/15,1.053
214,2011/02/16,1.048
215,2011/02/17,1.043
216,2011/02/18,0.965
217,2011/02/19,0.893
218,2011/02/20,0.899
219,2011/02/21,0.833
220,2011/02/22,0.86
221,2011/02/23,0.905
222,2011/02/24,0.968
223,2011/02/25,0.941
224,2011/02/26,0.935
225,2011/02/27,0.924
226,2011/02/28,0.875
227,2011/03/01,0.89
228,2011/03/02,0.93
229,2011/03/03,0.926
230,2011/03/04,0.906
231,2011/03/05,0.91
232,2011/03/06,0.905
233,2011/03/07,0.878
234,2011/03/08,0.878
235,2011/03/09,0.858
236,2011/03/10,0.899
237,2011/03/11,0.885
238,2011/03/12,0.899
239,2011/03/13,0.896
240,2011/03/14,0.894
241,2011/03/15,0.882
242,2011/03/16,0.863
243,2011/03/17,0.835
244,2011/03/18,0.833
245,2011/03/19,0.771
246,2011/03/20,0.753
247,2011/03/21,0.76
248,2011/03/22,0.784
249,2011/03/23,0.83
250,2011/03/24,0.849
251,2011/03/25,0.875
252,2011/03/26,0.869
253,2011/03/27,0.825
254,2011/03/28,0.809
255,2011/03/29,0.796
256,2011/03/30,0.791
257,2011/03/31,0.787
258,2011/04/01,0.775
259,2011/04/02,0.778
260,2011/04/03,0.78
261,2011/04/04,0.729
262,2011/04/05,0.7
263,2011/04/06,0.744
264,2011/04/07,0.751
265,2011/04/08,0.752
266,2011/04/09,0.74
267,2011/04/10,0.743
268,2011/04/11,0.753
269,2011/04/12,0.819
270,2011/04/13,0.891
271,2011/04/14,0.97
272,2011/04/15,0.995
273,2011/04/16,1.017
274,2011/04/17,1.08
275,2011/04/18,1.15
276,2011/04/19,1.18
277,2011/04/20,1.162
278,2011/04/21,1.176
279,2011/04/22,1.31
280,2011/04/23,1.546
281,2011/04/24,1.716
282,2011/04/25,1.595
283,2011/04/26,1.687
284,2011/04/27,1.841
285,2011/04/28,2.046
286,2011/04/29,2.546
287,2011/04/30,3.215
288,2011/05/01,3.267
289,2011/05/02,3.149
290,2011/05/03,3.305
291,2011/05/04,3.441
292,2011/05/05,3.367
293,2011/05/06,3.393
294,2011/05/07,3.546
295,2011/05/08,3.753
296,2011/05/09,3.835
297,2011/05/10,4.81
298,2011/05/11,5.65
299,2011/05/12,5.895
300,2011/05/13,7.259
301,2011/05/14,7.659
302,2011/05/15,6.995
303,2011/05/16,7.512
304,2011/05/17,7.62
305,2011/05/18,7.036
306,2011/05/19,6.756
307,2011/05/20,6.198
308,2011/05/21,5.96
309,2011/05/22,6.415
310,2011/05/23,6.92
311,2011/05/24,7.285
312,2011/05/25,7.945
313,2011/05/26,8.524
314,2011/05/27,8.6
315,2011/05/28,8.425
316,2011/05/29,8.35
317,2011/05/30,8.624
318,2011/05/31,8.771
319,2011/06/01,9.156
320,2011/06/02,10.1
321,2011/06/03,12.445
322,2011/06/04,16.501
323,2011/06/05,17.833
324,2011/06/06,17.625
325,2011/06/07,21.092
326,2011/06/08,26.8
327,2011/06/09,29.415
328,2011/06/10,26.434
329,2011/06/11,19.301
330,2011/06/12,16.648
331,2011/06/13,19.194
332,2011/06/14,19.54
333,2011/06/15,19.385
334,2011/06/16,18.25
335,2011/06/17,16.341
336,2011/06/18,16.445
337,2011/06/19,17.18
338,2011/06/20,17.0
339,2011/06/21,17.0
340,2011/06/22,17.0
341,2011/06/23,17.0
342,2011/06/24,17.0
343,2011/06/25,17.0
344,2011/06/26,16.98
345,2011/06/27,16.6
346,2011/06/28,16.85
347,2011/06/29,16.9
348,2011/06/30,16.473
349,2011/07/01,15.736
350,2011/07/02,15.385
351,2011/07/03,15.42
352,2011/07/04,14.65
353,2011/07/05,13.392
354,2011/07/06,13.853
355,2011/07/07,14.737
356,2011/07/08,14.545
357,2011/07/09,14.347
358,2011/07/10,14.638
359,2011/07/11,14.555
360,2011/07/12,14.109
361,2011/07/13,13.989
362,2011/07/14,13.985
363,2011/07/15,13.905
364,2011/07/16,13.765
365,2011/07/17,13.44
366,2011/07/18,13.32
367,2011/07/19,13.66
368,2011/07/20,13.787
369,2011/07/21,13.665
370,2011/07/22,13.653
371,2011/07/23,13.69
372,2011/07/24,13.835
373,2011/07/25,14.014
374,2011/07/26,13.956
375,2011/07/27,13.911
376,2011/07/28,13.691
377,2011/07/29,13.494
378,2011/07/30,13.516
379,2011/07/31,13.443
380,2011/08/01,13.222
381,2011/08/02,12.573
382,2011/08/03,10.655
383,2011/08/04,10.019
384,2011/08/05,10.255
385,2011/08/06,8.145
386,2011/08/07,7.218
387,2011/08/08,7.85
388,2011/08/09,8.895
389,2011/08/10,9.975
390,2011/08/11,9.775
391,2011/08/12,9.462
392,2011/08/13,9.801
393,2011/08/14,10.463
394,2011/08/15,10.971
395,2011/08/16,11.059
396,2011/08/17,10.934
397,2011/08/18,10.904
398,2011/08/19,11.24
399,2011/08/20,11.555
400,2011/08/21,11.382
401,2011/08/22,11.103
402,2011/08/23,10.925
403,2011/08/24,10.895
404,2011/08/25,10.254
405,2011/08/26,8.918
406,2011/08/27,8.385
407,2011/08/28,8.831
408,2011/08/29,9.02
409,2011/08/30,8.88
410,2011/08/31,8.495
411,2011/09/01,8.205
412,2011/09/02,8.444
413,2011/09/03,8.54
414,2011/09/04,8.321
415,2011/09/05,7.861
416,2011/09/06,7.237
417,2011/09/07,7.025
418,2011/09/08,6.864
419,2011/09/09,5.78
420,2011/09/10,4.897
421,2011/09/11,5.319
422,2011/09/12,6.009
423,2011/09/13,5.925
424,2011/09/14,5.72
425,2011/09/15,5.23
426,2011/09/16,4.83
427,2011/09/17,4.795
428,2011/09/18,4.98
429,2011/09/19,5.331
430,2011/09/20,5.787
431,2011/09/21,5.875
432,2011/09/22,5.536
433,2011/09/23,5.487
434,2011/09/24,5.507
435,2011/09/25,5.375
436,2011/09/26,5.1
437,2011/09/27,4.893
438,2011/09/28,4.844
439,2011/09/29,4.78
440,2011/09/30,4.948
441,2011/10/01,5.1
442,2011/10/02,5.03
443,2011/10/03,5.026
444,2011/10/04,4.992
445,2011/10/05,4.915
446,2011/10/06,4.802
447,2011/10/07,4.51
448,2011/10/08,4.155
449,2011/10/09,4.055
450,2011/10/10,4.1
451,2011/10/11,3.996
452,2011/10/12,4.04
453,2011/10/13,4.103
454,2011/10/14,4.022
455,2011/10/15,3.915
456,2011/10/16,3.7
457,2011/10/17,3.059
458,2011/10/18,2.48
459,2011/10/19,2.345
460,2011/10/20,2.299
461,2011/10/21,2.46
462,2011/10/22,2.874
463,2011/10/23,3.123
464,2011/10/24,2.836
465,2011/10/25,2.647
466,2011/10/26,2.763
467,2011/10/27,2.907
468,2011/10/28,3.115
469,2011/10/29,3.376
470,2011/10/30,3.426
471,2011/10/31,3.262
472,2011/11/01,3.203
473,2011/11/02,3.202
474,2011/11/03,3.202
475,2011/11/04,3.139
476,2011/11/05,3.04
477,2011/11/06,2.965
478,2011/11/07,2.983
479,2011/11/08,3.021
480,2011/11/09,3.011
481,2011/11/10,2.909
482,2011/11/11,2.96
483,2011/11/12,3.049
484,2011/11/13,3.014
485,2011/11/14,2.608
486,2011/11/15,2.274
487,2011/11/16,2.445
488,2011/11/17,2.409
489,2011/11/18,2.158
490,2011/11/19,2.107
491,2011/11/20,2.2
492,2011/11/21,2.246
493,2011/11/22,2.308
494,2011/11/23,2.33
495,2011/11/24,2.379
496,2011/11/25,2.472
497,2011/11/26,2.468
498,2011/11/27,2.475
499,2011/11/28,2.515
500,2011/11/29,2.65
501,2011/11/30,2.859
502,2011/12/01,3.028
503,2011/12/02,3.086
504,2011/12/03,2.957
505,2011/12/04,2.811
506,2011/12/05,2.854
507,2011/12/06,2.955
508,2011/12/07,3.009
509,2011/12/08,2.985
510,2011/12/09,2.975
511,2011/12/10,3.01
512,2011/12/11,3.156
513,2011/12/12,3.193
514,2011/12/13,3.212
515,2011/12/14,3.189
516,2011/12/15,3.17
517,2011/12/16,3.198
518,2011/12/17,3.2
519,2011/12/18,3.187
520,2011/12/19,3.357
521,2011/12/20,3.735
522,2011/12/21,3.905
523,2011/12/22,3.883
524,2011/12/23,3.918
525,2011/12/24,3.943
526,2011/12/25,4.083
527,2011/12/26,4.122
528,2011/12/27,4.046
529,2011/12/28,4.128
530,2011/12/29,4.183
531,2011/12/30,4.207
532,2011/12/31,4.485
533,2012/01/01,4.984
534,2012/01/02,5.239
535,2012/01/03,5.048
536,2012/01/04,5.227
537,2012/01/05,6.261
538,2012/01/06,6.822
539,2012/01/07,6.753
540,2012/01/08,6.95
541,2012/01/09,6.705
542,2012/01/10,6.344
543,2012/01/11,6.675
544,2012/01/12,6.85
545,2012/01/13,6.595
546,2012/01/14,6.585
547,2012/01/15,6.876
548,2012/01/16,6.842
549,2012/01/17,6.134
550,2012/01/18,5.735
551,2012/01/19,6.14
552,2012/01/20,6.421
553,2012/01/21,6.339
554,2012/01/22,6.247
555,2012/01/23,6.333
556,2012/01/24,6.323
557,2012/01/25,6.02
558,2012/01/26,5.57
559,2012/01/27,5.316
560,2012/01/28,5.459
561,2012/01/29,5.503
562,2012/01/30,5.435
563,2012/01/31,5.487
564,2012/02/01,5.805
565,2012/02/02,6.081
566,2012/02/03,6.03
567,2012/02/04,5.917
568,2012/02/05,5.781
569,2012/02/06,5.556
570,2012/02/07,5.586
571,2012/02/08,5.645
572,2012/02/09,5.715
573,2012/02/10,5.871
574,2012/02/11,5.754
575,2012/02/12,5.572
576,2012/02/13,5.387
577,2012/02/14,4.861
578,2012/02/15,4.394
579,2012/02/16,4.29
580,2012/02/17,4.326
581,2012/02/18,4.302
582,2012/02/19,4.304
583,2012/02/20,4.361
584,2012/02/21,4.325
585,2012/02/22,4.349
586,2012/02/23,4.735
587,2012/02/24,5.022
588,2012/02/25,4.901
589,2012/02/26,4.848
590,2012/02/27,4.939
591,2012/02/28,4.909
592,2012/02/29,4.864
593,2012/03/01,4.891
594,2012/03/02,4.813
595,2012/03/03,4.671
596,2012/03/04,4.717
597,2012/03/05,4.902
598,2012/03/06,4.989
599,2012/03/07,4.964
600,2012/03/08,4.934
601,2012/03/09,4.896
602,2012/03/10,4.847
603,2012/03/11,4.872
604,2012/03/12,4.899
605,2012/03/13,5.08
606,2012/03/14,5.331
607,2012/03/15,5.36
608,2012/03/16,5.346
609,2012/03/17,5.28
610,2012/03/18,5.248
611,2012/03/19,4.975
612,2012/03/20,4.755
613,2012/03/21,4.826
614,2012/03/22,4.749
615,2012/03/23,4.711
616,2012/03/24,4.681
617,2012/03/25,4.613
618,2012/03/26,4.585
619,2012/03/27,4.718
620,2012/03/28,4.806
621,2012/03/29,4.785
622,2012/03/30,4.834
623,2012/03/31,4.878
624,2012/04/01,4.85
625,2012/04/02,4.878
626,2012/04/03,4.963
627,2012/04/04,4.93
628,2012/04/05,4.922
629,2012/04/06,4.934
630,2012/04/07,4.819
631,2012/04/08,4.74
632,2012/04/09,4.831
633,2012/04/10,4.854
634,2012/04/11,4.882
635,2012/04/12,4.924
636,2012/04/13,4.916
637,2012/04/14,4.95
638,2012/04/15,4.964
639,2012/04/16,4.951
640,2012/04/17,4.968
641,2012/04/18,5.047
642,2012/04/19,5.128
643,2012/04/20,5.244
644,2012/04/21,5.329
645,2012/04/22,5.232
646,2012/04/23,5.082
647,2012/04/24,5.029
648,2012/04/25,5.116
649,2012/04/26,5.115
650,2012/04/27,5.104
651,2012/04/28,5.04
652,2012/04/29,4.942
653,2012/04/30,4.931
654,2012/05/01,4.975
655,2012/05/02,5.037
656,2012/05/03,5.104
657,2012/05/04,5.088
658,2012/05/05,5.072
659,2012/05/06,5.064
660,2012/05/07,5.055
661,2012/05/08,5.069
662,2012/05/09,5.047
663,2012/05/10,4.955
664,2012/05/11,4.905
665,2012/05/12,4.948
666,2012/05/13,4.94
667,2012/05/14,4.978
668,2012/05/15,5.029
669,2012/05/16,5.063
670,2012/05/17,5.094
671,2012/05/18,5.109
672,2012/05/19,5.112
673,2012/05/20,5.104
674,2012/05/21,5.1
675,2012/05/22,5.099
676,2012/05/23,5.119
677,2012/05/24,5.129
678,2012/05/25,5.132
679,2012/05/26,5.109
680,2012/05/27,5.121
681,2012/05/28,5.133
682,2012/05/29,5.145
683,2012/05/30,5.142
684,2012/05/31,5.158
685,2012/06/01,5.237
686,2012/06/02,5.262
687,2012/06/03,5.227
688,2012/06/04,5.243
689,2012/06/05,5.353
690,2012/06/06,5.45
691,2012/06/07,5.529
692,2012/06/08,5.612
693,2012/06/09,5.596
694,2012/06/10,5.514
695,2012/06/11,5.522
696,2012/06/12,5.648
697,2012/06/13,5.829
698,2012/06/14,5.941
699,2012/06/15,6.227
700,2012/06/16,6.45
701,2012/06/17,6.306
702,2012/06/18,6.255
703,2012/06/19,6.404
704,2012/06/20,6.584
705,2012/06/21,6.675
706,2012/06/22,6.614
707,2012/06/23,6.488
708,2012/06/24,6.389
709,2012/06/25,6.327
710,2012/06/26,6.375
711,2012/06/27,6.553
712,2012/06/28,6.626
713,2012/06/29,6.628
714,2012/06/30,6.67
715,2012/07/01,6.659
716,2012/07/02,6.68
717,2012/07/03,6.605
718,2012/07/04,6.48
719,2012/07/05,6.59
720,2012/07/06,6.659
721,2012/07/07,6.731
722,2012/07/08,6.781
723,2012/07/09,6.907
724,2012/07/10,7.111
725,2012/07/11,7.175
726,2012/07/12,7.467
727,2012/07/13,7.676
728,2012/07/14,7.571
729,2012/07/15,7.582
730,2012/07/16,8.091
731,2012/07/17,8.65
732,2012/07/18,8.955
733,2012/07/19,8.99
734,2012/07/20,8.695
735,2012/07/21,8.702
736,2012/07/22,8.634
737,2012/07/23,8.439
738,2012/07/24,8.523
739,2012/07/25,8.675
740,2012/07/26,8.85
741,2012/07/27,8.9
742,2012/07/28,8.894
743,2012/07/29,8.799
744,2012/07/30,8.904
745,2012/07/31,9.214
746,2012/08/01,9.45
747,2012/08/02,10.042
748,2012/08/03,10.797
749,2012/08/04,10.982
750,2012/08/05,10.927
751,2012/08/06,10.863
752,2012/08/07,11.005
753,2012/08/08,11.078
754,2012/08/09,11.08
755,2012/08/10,11.293
756,2012/08/11,11.505
757,2012/08/12,11.567
758,2012/08/13,11.831
759,2012/08/14,12.114
760,2012/08/15,12.72
761,2012/08/16,13.375
762,2012/08/17,12.512
763,2012/08/18,11.71
764,2012/08/19,9.79
765,2012/08/20,9.05
766,2012/08/21,9.988
767,2012/08/22,9.861
768,2012/08/23,9.91
769,2012/08/24,10.35
770,2012/08/25,10.562
771,2012/08/26,10.605
772,2012/08/27,10.77
773,2012/08/28,10.95
774,2012/08/29,10.923
775,2012/08/30,10.782
776,2012/08/31,10.468
777,2012/09/01,10.058
778,2012/09/02,10.102
779,2012/09/03,10.37
780,2012/09/04,10.457
781,2012/09/05,10.692
782,2012/09/06,11.091
783,2012/09/07,11.098
784,2012/09/08,11.067
785,2012/09/09,11.035
786,2012/09/10,11.095
787,2012/09/11,11.241
788,2012/09/12,11.348
789,2012/09/13,11.314
790,2012/09/14,11.57
791,2012/09/15,11.75
792,2012/09/16,11.81
793,2012/09/17,11.88
794,2012/09/18,12.091
795,2012/09/19,12.402
796,2012/09/20,12.436
797,2012/09/21,12.384
798,2012/09/22,12.256
799,2012/09/23,12.216
800,2012/09/24,12.126
801,2012/09/25,12.149
802,2012/09/26,12.233
803,2012/09/27,12.339
804,2012/09/28,12.331
805,2012/09/29,12.407
806,2012/09/30,12.382
807,2012/10/01,12.375
808,2012/10/02,12.635
809,2012/10/03,12.865
810,2012/10/04,12.867
811,2012/10/05,12.75
812,2012/10/06,12.647
813,2012/10/07,12.153
814,2012/10/08,11.839
815,2012/10/09,11.817
816,2012/10/10,12.008
817,2012/10/11,12.08
818,2012/10/12,12.059
819,2012/10/13,11.931
820,2012/10/14,11.8
821,2012/10/15,11.707
822,2012/10/16,11.844
823,2012/10/17,11.817
824,2012/10/18,11.875
825,2012/10/19,11.838
826,2012/10/20,11.74
827,2012/10/21,11.685
828,2012/10/22,11.671
829,2012/10/23,11.697
830,2012/10/24,11.65
831,2012/10/25,11.256
832,2012/10/26,10.512
833,2012/10/27,10.216
834,2012/10/28,10.48
835,2012/10/29,10.65
836,2012/10/30,10.739
837,2012/10/31,11.041
838,2012/11/01,10.875
839,2012/11/02,10.519
840,2012/11/03,10.556
841,2012/11/04,10.725
842,2012/11/05,10.774
843,2012/11/06,10.814
844,2012/11/07,10.909
845,2012/11/08,10.922
846,2012/11/09,10.873
847,2012/11/10,10.852
848,2012/11/11,10.879
849,2012/11/12,10.924
850,2012/11/13,10.98
851,2012/11/14,10.975
852,2012/11/15,11.093
853,2012/11/16,11.475
854,2012/11/17,11.769
855,2012/11/18,11.72
856,2012/11/19,11.732
857,2012/11/20,11.713
858,2012/11/21,11.735
859,2012/11/22,12.086
860,2012/11/23,12.357
861,2012/11/24,12.399
862,2012/11/25,12.447
863,2012/11/26,12.364
864,2012/11/27,12.223
865,2012/11/28,12.274
866,2012/11/29,12.399
867,2012/11/30,12.552
868,2012/12/01,12.564
869,2012/12/02,12.536
870,2012/12/03,12.591
871,2012/12/04,13.03
872,2012/12/05,13.39
873,2012/12/06,13.3
874,2012/12/07,13.399
875,2012/12/08,13.46
876,2012/12/09,13.404
877,2012/12/10,13.411
878,2012/12/11,13.529
879,2012/12/12,13.684
880,2012/12/13,13.7
881,2012/12/14,13.653
882,2012/12/15,13.545
883,2012/12/16,13.395
884,2012/12/17,13.275
885,2012/12/18,13.275
886,2012/12/19,13.449
887,2012/12/20,13.578
888,2012/12/21,13.54
889,2012/12/22,13.436
890,2012/12/23,13.392
891,2012/12/24,13.376
892,2012/12/25,13.385
893,2012/12/26,13.409
894,2012/12/27,13.443
895,2012/12/28,13.431
896,2012/12/29,13.45
897,2012/12/30,13.431
898,2012/12/31,13.451
899,2013/01/01,13.407
900,2013/01/02,13.201
901,2013/01/03,13.212
902,2013/01/04,13.219
903,2013/01/05,13.173
904,2013/01/06,13.122
905,2013/01/07,13.162
906,2013/01/08,13.406
907,2013/01/09,13.602
908,2013/01/10,13.751
909,2013/01/11,13.988
910,2013/01/12,13.981
911,2013/01/13,13.922
912,2013/01/14,13.982
913,2013/01/15,13.967
914,2013/01/16,14.199
915,2013/01/17,14.856
916,2013/01/18,15.302
917,2013/01/19,15.299
918,2013/01/20,15.335
919,2013/01/21,15.823
920,2013/01/22,16.642
921,2013/01/23,17.023
922,2013/01/24,16.938
923,2013/01/25,16.824
924,2013/01/26,17.166
925,2013/01/27,17.284
926,2013/01/28,17.713
927,2013/01/29,18.539
928,2013/01/30,18.975
929,2013/01/31,19.718
930,2013/02/01,20.218
931,2013/02/02,20.025
932,2013/02/03,20.02
933,2013/02/04,20.116
934,2013/02/05,20.114
935,2013/02/06,20.475
936,2013/02/07,21.218
937,2013/02/08,21.993
938,2013/02/09,22.796
939,2013/02/10,23.261
940,2013/02/11,23.705
941,2013/02/12,24.107
942,2013/02/13,24.252
943,2013/02/14,25.164
944,2013/02/15,26.364
945,2013/02/16,26.544
946,2013/02/17,26.545
947,2013/02/18,26.525
948,2013/02/19,27.694
949,2013/02/20,28.941
950,2013/02/21,29.279
951,2013/02/22,29.255
952,2013/02/23,29.01
953,2013/02/24,28.771
954,2013/02/25,28.8
955,2013/02/26,29.141
956,2013/02/27,29.849
957,2013/02/28,31.366
958,2013/03/01,33.236
959,2013/03/02,33.118
960,2013/03/03,32.458
961,2013/03/04,33.353
962,2013/03/05,36.627
963,2013/03/06,38.99
964,2013/03/07,39.99
965,2013/03/08,41.29
966,2013/03/09,43.161
967,2013/03/10,44.418
968,2013/03/11,45.12
969,2013/03/12,44.108
970,2013/03/13,42.786
971,2013/03/14,43.303
972,2013/03/15,43.596
973,2013/03/16,44.159
974,2013/03/17,43.931
975,2013/03/18,46.26
976,2013/03/19,51.382
977,2013/03/20,57.752
978,2013/03/21,63.989
979,2013/03/22,65.74
980,2013/03/23,63.616
981,2013/03/24,64.77
982,2013/03/25,69.145
983,2013/03/26,71.704
984,2013/03/27,79.237
985,2013/03/28,85.752
986,2013/03/29,86.591
987,2013/03/30,87.454
988,2013/03/31,89.05
989,2013/04/01,94.715
990,2013/04/02,107.749
991,2013/04/03,120.003
992,2013/04/04,123.562
993,2013/04/05,128.664
994,2013/04/06,134.114
995,2013/04/07,142.08
996,2013/04/08,163.561
997,2013/04/09,195.397
998,2013/04/10,178.5
999,2013/04/11,115.0
1000,2013/04/12,92.446
1001,2013/04/13,98.435
1002,2013/04/14,91.849
1003,2013/04/15,87.108
1004,2013/04/16,75.043
1005,2013/04/17,77.734
1006,2013/04/18,94.679
1007,2013/04/19,106.7
1008,2013/04/20,114.48
1009,2013/04/21,114.295
1010,2013/04/22,113.535
1011,2013/04/23,120.78
1012,2013/04/24,134.8
1013,2013/04/25,139.74
1014,2013/04/26,132.945
1015,2013/04/27,126.316
1016,2013/04/28,124.045
1017,2013/04/29,130.56
1018,2013/04/30,134.465
1019,2013/05/01,124.662
1020,2013/05/02,111.049
1021,2013/05/03,102.694
1022,2013/05/04,105.04
1023,2013/05/05,113.464
1024,2013/05/06,113.005
1025,2013/05/07,110.375
1026,2013/05/08,109.595
1027,2013/05/09,108.42
1028,2013/05/10,110.54
1029,2013/05/11,112.503
1030,2013/05/12,111.738
1031,2013/05/13,112.241
1032,2013/05/14,108.635
1033,2013/05/15,104.575
1034,2013/05/16,107.0
1035,2013/05/17,110.492
1036,2013/05/18,112.815
1037,2013/05/19,112.905
1038,2013/05/20,113.2
1039,2013/05/21,115.28
1040,2013/05/22,116.686
1041,2013/05/23,118.696
1042,2013/05/24,124.605
1043,2013/05/25,127.725
1044,2013/05/26,128.75
1045,2013/05/27,128.355
1046,2013/05/28,125.725
1047,2013/05/29,126.43
1048,2013/05/30,127.245
1049,2013/05/31,126.424
1050,2013/06/01,126.909
1051,2013/06/02,124.135
1052,2013/06/03,120.333
1053,2013/06/04,119.685
1054,2013/06/05,120.096
1055,2013/06/06,119.388
1056,2013/06/07,115.014
1057,2013/06/08,110.585
1058,2013/06/09,105.935
1059,2013/06/10,104.06
1060,2013/06/11,106.555
1061,2013/06/12,108.05
1062,2013/06/13,106.945
1063,2013/06/14,102.855
1064,2013/06/15,100.25
